author,commitHash,additions,deletions,filePath,filesChanged
cbarbes1,3cf576ff4beb5690795a4b03429986f523259c9a,42,23,Cole_AI_TextAnalysis/TextAnalysis/gptAnalysis.py,1
SpencerPresley,7c8ae1813c65360a8efa1218ce961d58fa103899,1,1,su-research/src/components/HomePage.js,2
SpencerPresley,7c8ae1813c65360a8efa1218ce961d58fa103899,1,1,su-research/src/components/TopicPage.js,2
cbarbes,5b8b1895227148af90c55945f37f9f36174fa8c9,11,2,Cole_AI_TextAnalysis/TextAnalysis/gptAnalysis.py,1
SpencerPresley,8eb10338fc5046f03ad78a4a3ed47e57d082686a,6,0,su-research/README.md,8
SpencerPresley,8eb10338fc5046f03ad78a4a3ed47e57d082686a,74,0,su-research/src/App.css,8
SpencerPresley,8eb10338fc5046f03ad78a4a3ed47e57d082686a,21,0,su-research/src/App.js,8
SpencerPresley,8eb10338fc5046f03ad78a4a3ed47e57d082686a,8,0,su-research/src/App.test.js,8
SpencerPresley,8eb10338fc5046f03ad78a4a3ed47e57d082686a,18,0,su-research/src/index.css,8
SpencerPresley,8eb10338fc5046f03ad78a4a3ed47e57d082686a,17,0,su-research/src/index.js,8
SpencerPresley,8eb10338fc5046f03ad78a4a3ed47e57d082686a,13,0,su-research/src/reportWebVitals.js,8
SpencerPresley,8eb10338fc5046f03ad78a4a3ed47e57d082686a,5,0,su-research/src/setupTests.js,8
SpencerPresley,b562b1f35402795c8a3e50228a9ff83a6401914c,17,6,FrontEnd/templates/html/Version1/ArticleAZ.html,3
SpencerPresley,b562b1f35402795c8a3e50228a9ff83a6401914c,7,5,FrontEnd/templates/html/Version1/FacultyAZ.html,3
SpencerPresley,b562b1f35402795c8a3e50228a9ff83a6401914c,19,5,FrontEnd/templates/html/Version1/TopicAZ.html,3
SpencerPresley,740c3f32e47408efb38256b752892331dc63a196,0,74,su-research/src/App.css,8
SpencerPresley,740c3f32e47408efb38256b752892331dc63a196,0,21,su-research/src/App.js,8
SpencerPresley,740c3f32e47408efb38256b752892331dc63a196,0,8,su-research/src/App.test.js,8
SpencerPresley,740c3f32e47408efb38256b752892331dc63a196,0,19,su-research/src/index.css,8
SpencerPresley,740c3f32e47408efb38256b752892331dc63a196,0,17,su-research/src/index.js,8
SpencerPresley,740c3f32e47408efb38256b752892331dc63a196,0,1,su-research/src/logo.svg,8
SpencerPresley,740c3f32e47408efb38256b752892331dc63a196,0,13,su-research/src/reportWebVitals.js,8
SpencerPresley,740c3f32e47408efb38256b752892331dc63a196,0,5,su-research/src/setupTests.js,8
Spencer Presley,62ee562478b8c10dd8ce45140ac6470c6081c371,25,16,PythonCode/Utilities/AbstractCategoryMap.py,3
Spencer Presley,62ee562478b8c10dd8ce45140ac6470c6081c371,-,-,PythonCode/Utilities/category_dict.pkl,3
Spencer Presley,62ee562478b8c10dd8ce45140ac6470c6081c371,1,1,PythonCode/Utilities/wos_classification.py,3
Spencer Presley,028835a8bdda228dbb57c1d7af9a635915ccee47,28,0,PythonCode/Utilities/AbstractCategoryMap.py,5
Spencer Presley,028835a8bdda228dbb57c1d7af9a635915ccee47,20,6,PythonCode/Utilities/AttributeExtractionStrategies.py,5
Spencer Presley,028835a8bdda228dbb57c1d7af9a635915ccee47,-,-,PythonCode/Utilities/category_dict.pkl,5
Spencer Presley,028835a8bdda228dbb57c1d7af9a635915ccee47,0,75,PythonCode/Utilities/utilities.py,5
Spencer Presley,028835a8bdda228dbb57c1d7af9a635915ccee47,2,0,PythonCode/Utilities/wos_classification.py,5
Spencer Presley,4e448f724ab729bf5456b5fe25a42a549aafa62f,162,0,PythonCode/Utilities/AttributeExtractionStrategies.py,3
Spencer Presley,4e448f724ab729bf5456b5fe25a42a549aafa62f,-,-,PythonCode/Utilities/category_dict.pkl,3
Spencer Presley,4e448f724ab729bf5456b5fe25a42a549aafa62f,1,275,PythonCode/Utilities/utilities.py,3
Spencer Presley,e9a65d0d2f5d88f85abf475bab4509c3bd20f901,-,-,PythonCode/Utilities/category_dict.pkl,2
Spencer Presley,e9a65d0d2f5d88f85abf475bab4509c3bd20f901,61,11,PythonCode/Utilities/utilities.py,2
Spencer Presley,227207f9b7848143125a45f9c915524de182c107,-,-,PythonCode/Utilities/category_dict.pkl,2
Spencer Presley,227207f9b7848143125a45f9c915524de182c107,49,20,PythonCode/Utilities/utilities.py,2
Spencer Presley,2d90c2c2e597269bde2c3c693abb9a99dea6a905,-,-,PythonCode/Utilities/category_dict.pkl,6
Spencer Presley,2d90c2c2e597269bde2c3c693abb9a99dea6a905,0,6,PythonCode/Utilities/category_processor.py,6
Spencer Presley,2d90c2c2e597269bde2c3c693abb9a99dea6a905,4,2,PythonCode/Utilities/faculty_set_postprocessor.py,6
Spencer Presley,2d90c2c2e597269bde2c3c693abb9a99dea6a905,8,4,PythonCode/Utilities/file_handler.py,6
Spencer Presley,2d90c2c2e597269bde2c3c693abb9a99dea6a905,71,11,PythonCode/Utilities/utilities.py,6
Spencer Presley,2d90c2c2e597269bde2c3c693abb9a99dea6a905,5,3,PythonCode/Utilities/wos_classification.py,6
Spencer Presley,79dfe5be7d06d3bcde80f622ac7b528d3cbecc9d,-,-,PythonCode/Utilities/category_dict.pkl,2
Spencer Presley,79dfe5be7d06d3bcde80f622ac7b528d3cbecc9d,17,17,PythonCode/Utilities/wos_classification.py,2
cbarbes,779794f29a6c99926ba95b066cdeb1cb6750ba62,43,24,Cole_AI_TextAnalysis/TextAnalysis/gptAnalysis.py,2
cbarbes,779794f29a6c99926ba95b066cdeb1cb6750ba62,37,0,Cole_AI_TextAnalysis/TextAnalysis/helper.py,2
SpencerPresley,08433a4778b569ccf3573469b7082da03085742c,-,-,su-research/public/suVid.mp4,1
SpencerPresley,5b4906b93e2fd90a18ed2bfcec3b006e70274340,84,1,.gitignore,23
SpencerPresley,5b4906b93e2fd90a18ed2bfcec3b006e70274340,21,0,Cole_AI_TextAnalysis/TextAnalysis/TaxonomyFrameworkPlan.md,23
SpencerPresley,5b4906b93e2fd90a18ed2bfcec3b006e70274340,50,0,FrontEnd/server_2.py,23
SpencerPresley,5b4906b93e2fd90a18ed2bfcec3b006e70274340,-,-,FrontEnd/static/image/Aragorn.jpg,23
SpencerPresley,5b4906b93e2fd90a18ed2bfcec3b006e70274340,-,-,FrontEnd/static/image/Gandalf.jpg,23
SpencerPresley,5b4906b93e2fd90a18ed2bfcec3b006e70274340,-,-,FrontEnd/static/image/Gimli.jpg,23
SpencerPresley,5b4906b93e2fd90a18ed2bfcec3b006e70274340,-,-,FrontEnd/static/image/Legolas.jpg,23
SpencerPresley,5b4906b93e2fd90a18ed2bfcec3b006e70274340,22,0,FrontEnd/static/java/articleBody.js,23
SpencerPresley,5b4906b93e2fd90a18ed2bfcec3b006e70274340,26,0,FrontEnd/static/java/facultyBody.js,23
SpencerPresley,5b4906b93e2fd90a18ed2bfcec3b006e70274340,19,0,FrontEnd/static/java/header.js,23
SpencerPresley,5b4906b93e2fd90a18ed2bfcec3b006e70274340,50,0,FrontEnd/static/java/indexBody.js,23
SpencerPresley,5b4906b93e2fd90a18ed2bfcec3b006e70274340,16,0,FrontEnd/static/java/search.js,23
SpencerPresley,5b4906b93e2fd90a18ed2bfcec3b006e70274340,20,0,FrontEnd/templates/html/ErrorPages/404.html,23
SpencerPresley,5b4906b93e2fd90a18ed2bfcec3b006e70274340,20,0,FrontEnd/templates/html/ErrorPages/500.html,23
SpencerPresley,5b4906b93e2fd90a18ed2bfcec3b006e70274340,55,0,FrontEnd/templates/html/Version1/Article.html,23
SpencerPresley,5b4906b93e2fd90a18ed2bfcec3b006e70274340,47,0,FrontEnd/templates/html/Version1/ArticleAZ.html,23
SpencerPresley,5b4906b93e2fd90a18ed2bfcec3b006e70274340,62,0,FrontEnd/templates/html/Version1/Faculty.html,23
SpencerPresley,5b4906b93e2fd90a18ed2bfcec3b006e70274340,48,0,FrontEnd/templates/html/Version1/FacultyAZ.html,23
SpencerPresley,5b4906b93e2fd90a18ed2bfcec3b006e70274340,37,0,FrontEnd/templates/html/Version1/Topic.html,23
SpencerPresley,5b4906b93e2fd90a18ed2bfcec3b006e70274340,46,0,FrontEnd/templates/html/Version1/TopicAZ.html,23
SpencerPresley,5b4906b93e2fd90a18ed2bfcec3b006e70274340,40,0,FrontEnd/templates/html/Version1/index.html,23
SpencerPresley,5b4906b93e2fd90a18ed2bfcec3b006e70274340,66,0,Notes.md,23
SpencerPresley,5b4906b93e2fd90a18ed2bfcec3b006e70274340,0,0,empty,23
SpencerPresley,929cbc1c4292b2218e9ad5c882a459683ec134d0,20,20,su-research/src/components/HomePage.js,2
SpencerPresley,929cbc1c4292b2218e9ad5c882a459683ec134d0,16,16,su-research/src/components/TopicPage.js,2
SpencerPresley,e4d4777ffa1ac1fc79c18d6b56b6e6494c499af7,2,0,.gitignore,1
SpencerPresley,9e39ecdd1ab0c787a9dc401e943ba99674759c65,66,0,Cole_AI_TextAnalysis/Data_Management/Notes_SpringBreak_SpencerMeetingWithJensen.md,14
SpencerPresley,9e39ecdd1ab0c787a9dc401e943ba99674759c65,29,0,NewFrontEnd/index.html,14
SpencerPresley,9e39ecdd1ab0c787a9dc401e943ba99674759c65,0,0,__init__.py,14
SpencerPresley,9e39ecdd1ab0c787a9dc401e943ba99674759c65,70,0,su-research/README.md,14
SpencerPresley,9e39ecdd1ab0c787a9dc401e943ba99674759c65,6,0,su-research/postcss.config.js,14
SpencerPresley,9e39ecdd1ab0c787a9dc401e943ba99674759c65,-,-,su-research/public/favicon.ico,14
SpencerPresley,9e39ecdd1ab0c787a9dc401e943ba99674759c65,48,0,su-research/public/index.html,14
SpencerPresley,9e39ecdd1ab0c787a9dc401e943ba99674759c65,3,0,su-research/public/robots.txt,14
SpencerPresley,9e39ecdd1ab0c787a9dc401e943ba99674759c65,-,-,su-research/public/suVid.mp4,14
SpencerPresley,9e39ecdd1ab0c787a9dc401e943ba99674759c65,26,9,su-research/src/components/HomePage.js,14
SpencerPresley,9e39ecdd1ab0c787a9dc401e943ba99674759c65,45,25,su-research/src/components/TopicPage.js,14
SpencerPresley,9e39ecdd1ab0c787a9dc401e943ba99674759c65,26,7,su-research/src/components/VideoBackground.js,14
SpencerPresley,9e39ecdd1ab0c787a9dc401e943ba99674759c65,21,7,su-research/src/components/VideoBackground2.js,14
SpencerPresley,9e39ecdd1ab0c787a9dc401e943ba99674759c65,38,0,su-research/tailwind.config.js,14
cbarbes1,ba952450ea1c8f01e7c40899f47123c471796660,8,3,Cole_AI_TextAnalysis/TextAnalysis/gptAnalysis.py,1
cbarbes1,74d7a4425db15541b607c16f7d91634088d6fd6e,1,7,Cole_AI_TextAnalysis/TextAnalysis/gptAnalysis.py,1
Jude,a4d9ab59096fd99fbec0369c3544b97e94ab8e38,0,0,FrontEnd/static/pageBody/pageLoad,1
Jude,3ad3405f0f84856ee485b64fc4fdcc1131e3385b,7,4,FrontEnd/static/java/ArticleInfoSearch.js,11
Jude,3ad3405f0f84856ee485b64fc4fdcc1131e3385b,4,1,FrontEnd/static/java/ArticleListSearch.js,11
Jude,3ad3405f0f84856ee485b64fc4fdcc1131e3385b,5,2,FrontEnd/static/java/FacultyInfoSearch.js,11
Jude,3ad3405f0f84856ee485b64fc4fdcc1131e3385b,5,2,FrontEnd/static/java/FacultyListSearch.js,11
Jude,3ad3405f0f84856ee485b64fc4fdcc1131e3385b,4,1,FrontEnd/static/java/TopicInfo.js,11
Jude,3ad3405f0f84856ee485b64fc4fdcc1131e3385b,4,1,FrontEnd/static/java/TopicSearch.js,11
Jude,3ad3405f0f84856ee485b64fc4fdcc1131e3385b,4,0,FrontEnd/static/java/articleBody.js,11
Jude,3ad3405f0f84856ee485b64fc4fdcc1131e3385b,3,0,FrontEnd/static/java/facultyBody.js,11
Jude,3ad3405f0f84856ee485b64fc4fdcc1131e3385b,3,0,FrontEnd/static/java/header.js,11
Jude,3ad3405f0f84856ee485b64fc4fdcc1131e3385b,3,0,FrontEnd/static/java/indexBody.js,11
Jude,3ad3405f0f84856ee485b64fc4fdcc1131e3385b,3,0,FrontEnd/static/java/search.js,11
Jude,43e429db505399ee80e344db8db001e1d6ee86d4,6,1,FrontEnd/server.py,7
Jude,43e429db505399ee80e344db8db001e1d6ee86d4,4,0,FrontEnd/server_2.py,7
Jude,43e429db505399ee80e344db8db001e1d6ee86d4,6,1,FrontEnd/server_3.py,7
Jude,43e429db505399ee80e344db8db001e1d6ee86d4,3,0,FrontEnd/static/pageBody/header.js,7
Jude,43e429db505399ee80e344db8db001e1d6ee86d4,3,0,FrontEnd/static/pageBody/indexBody.js,7
Jude,43e429db505399ee80e344db8db001e1d6ee86d4,3,0,FrontEnd/static/pageBody/loadPage.js,7
Jude,43e429db505399ee80e344db8db001e1d6ee86d4,4,0,FrontEnd/templates/html/Version3/template.html,7
Jude,091e9b9f630e6fba83e677da182f13d5050dc2af,40,0,FrontEnd/server_3.py,5
Jude,091e9b9f630e6fba83e677da182f13d5050dc2af,19,0,FrontEnd/static/pageBody/header.js,5
Jude,091e9b9f630e6fba83e677da182f13d5050dc2af,50,0,FrontEnd/static/pageBody/indexBody.js,5
Jude,091e9b9f630e6fba83e677da182f13d5050dc2af,10,0,FrontEnd/static/pageBody/loadPage.js,5
Jude,091e9b9f630e6fba83e677da182f13d5050dc2af,20,0,FrontEnd/templates/html/Version3/template.html,5
cbarbes1,b586b23d077ef61abf93a1ffbf8be38edfd2f338,26,38,Cole_AI_TextAnalysis/TextAnalysis/gptAnalysis.py,2
cbarbes1,b586b23d077ef61abf93a1ffbf8be38edfd2f338,0,0,Cole_AI_TextAnalysis/TextAnalysis/requirements.txt,2
cbarbes,545fe8aa2f2f94e9238554cc6bb7330e56a6ced2,4,1,Cole_AI_TextAnalysis/TextAnalysis/gptAnalysis.py,1
Cole Barbes,87a1be9bbdce3f01aa33ee1c3a13c6546152fe1d,0,0,Cole_AI_TextAnalysis/TextAnalysis/Analysis_testing.ipynb,8
Cole Barbes,87a1be9bbdce3f01aa33ee1c3a13c6546152fe1d,0,62,Cole_AI_TextAnalysis/TextAnalysis/BERT.md,8
Cole Barbes,87a1be9bbdce3f01aa33ee1c3a13c6546152fe1d,0,5,Cole_AI_TextAnalysis/TextAnalysis/GPT2.py,8
Cole Barbes,87a1be9bbdce3f01aa33ee1c3a13c6546152fe1d,0,29,Cole_AI_TextAnalysis/TextAnalysis/QandABot.py,8
Cole Barbes,87a1be9bbdce3f01aa33ee1c3a13c6546152fe1d,21,0,Cole_AI_TextAnalysis/TextAnalysis/TaxonomyFrameworkPlan.md,8
Cole Barbes,87a1be9bbdce3f01aa33ee1c3a13c6546152fe1d,0,6,Cole_AI_TextAnalysis/TextAnalysis/arxiv-testing.py,8
Cole Barbes,87a1be9bbdce3f01aa33ee1c3a13c6546152fe1d,0,0,Cole_AI_TextAnalysis/TextAnalysis/design.md,8
Cole Barbes,87a1be9bbdce3f01aa33ee1c3a13c6546152fe1d,89,11,Cole_AI_TextAnalysis/TextAnalysis/gptAnalysis.py,8
Cole Barbes,50eb51fff72c04174e0cde6e3c2da23f9f983203,0,57,README.md,1
Cole Barbes,ec50d04968051a1bb53c6138dd7c13bfe971b7d6,0,16,Cole_AI_TextAnalysis/Data_Management/Testing/mongotest.py,5
Cole Barbes,ec50d04968051a1bb53c6138dd7c13bfe971b7d6,0,16,Cole_AI_TextAnalysis/Data_Management/app.py,5
Cole Barbes,ec50d04968051a1bb53c6138dd7c13bfe971b7d6,0,30,Cole_AI_TextAnalysis/Data_Management/data_class.py,5
Cole Barbes,ec50d04968051a1bb53c6138dd7c13bfe971b7d6,17,3,Cole_AI_TextAnalysis/Data_Management/file_convert.py,5
Cole Barbes,ec50d04968051a1bb53c6138dd7c13bfe971b7d6,8,1,Cole_AI_TextAnalysis/TextAnalysis/gptAnalysis.py,5
SpencerPresley,6befb33114eb533cc907931ae55bc7f498050cbc,23,15,su-research/src/components/HomePage.js,4
SpencerPresley,6befb33114eb533cc907931ae55bc7f498050cbc,86,84,su-research/src/components/TopicPage.js,4
SpencerPresley,6befb33114eb533cc907931ae55bc7f498050cbc,20,0,su-research/src/components/VideoBackground.js,4
SpencerPresley,6befb33114eb533cc907931ae55bc7f498050cbc,20,0,su-research/src/components/VideoBackground2.js,4
SpencerPresley,48ceb13ae16bfd10457c38649d693af9c66fe2a2,74,0,su-research/src/App.css,10
SpencerPresley,48ceb13ae16bfd10457c38649d693af9c66fe2a2,21,0,su-research/src/App.js,10
SpencerPresley,48ceb13ae16bfd10457c38649d693af9c66fe2a2,8,0,su-research/src/App.test.js,10
SpencerPresley,48ceb13ae16bfd10457c38649d693af9c66fe2a2,55,0,su-research/src/components/HomePage.js,10
SpencerPresley,48ceb13ae16bfd10457c38649d693af9c66fe2a2,145,0,su-research/src/components/TopicPage.js,10
SpencerPresley,48ceb13ae16bfd10457c38649d693af9c66fe2a2,19,0,su-research/src/index.css,10
SpencerPresley,48ceb13ae16bfd10457c38649d693af9c66fe2a2,17,0,su-research/src/index.js,10
SpencerPresley,48ceb13ae16bfd10457c38649d693af9c66fe2a2,1,0,su-research/src/logo.svg,10
SpencerPresley,48ceb13ae16bfd10457c38649d693af9c66fe2a2,13,0,su-research/src/reportWebVitals.js,10
SpencerPresley,48ceb13ae16bfd10457c38649d693af9c66fe2a2,5,0,su-research/src/setupTests.js,10
SpencerPresley,0e8aded497ad6e401aeda63c4d960ab9e86b02bc,0,872,PythonCode/Utilities/professor_dump_to_pd.ipynb,5
SpencerPresley,0e8aded497ad6e401aeda63c4d960ab9e86b02bc,60,0,PythonCode/Utilities/testing/formatted_response.txt,5
SpencerPresley,0e8aded497ad6e401aeda63c4d960ab9e86b02bc,330,0,PythonCode/Utilities/testing/professor_dump_to_pd.ipynb,5
SpencerPresley,0e8aded497ad6e401aeda63c4d960ab9e86b02bc,222,0,PythonCode/Utilities/testing/wos_parser_testing.ipynb,5
SpencerPresley,0e8aded497ad6e401aeda63c4d960ab9e86b02bc,-,-,PythonCode/Utilities/testing/wos_records.xls,5
Underlord711,568c6f7dd2263eeaa0dd0afea699c21f34e9afb6,8,3,FrontEnd/templates/html/Version1/ArticleAZ.html,3
Underlord711,568c6f7dd2263eeaa0dd0afea699c21f34e9afb6,8,2,FrontEnd/templates/html/Version1/FacultyAZ.html,3
Underlord711,568c6f7dd2263eeaa0dd0afea699c21f34e9afb6,9,5,FrontEnd/templates/html/Version1/TopicAZ.html,3
Underlord711,496190eb26d8dbe0aa45cc702b45899a8fc8c419,29,22,FrontEnd/templates/html/Version1/ArticleAZ.html,4
Underlord711,496190eb26d8dbe0aa45cc702b45899a8fc8c419,20,15,FrontEnd/templates/html/Version1/FacultyAZ.html,4
Underlord711,496190eb26d8dbe0aa45cc702b45899a8fc8c419,19,14,FrontEnd/templates/html/Version1/TopicAZ.html,4
Underlord711,496190eb26d8dbe0aa45cc702b45899a8fc8c419,1,1,FrontEnd/templates/html/Version1/index.html,4
Jude,11ed542d825d2a2e7097738d210244291d505f6d,14,1,FrontEnd/server_2.py,3
Jude,11ed542d825d2a2e7097738d210244291d505f6d,20,0,FrontEnd/templates/html/ErrorPages/404.html,3
Jude,11ed542d825d2a2e7097738d210244291d505f6d,20,0,FrontEnd/templates/html/ErrorPages/500.html,3
Jude,cc1746ffa1fa93bc6f674c3f331f637429c6bc1b,7,0,FrontEnd/static/java/ArticleInfoSearch.js,2
Jude,cc1746ffa1fa93bc6f674c3f331f637429c6bc1b,17,10,FrontEnd/static/java/FacultyInfoSearch.js,2
Jude,d7b98e21f97a58716367ff44fe7bf7da520ac2df,32,19,FrontEnd/static/java/TopicInfo.js,4
Jude,d7b98e21f97a58716367ff44fe7bf7da520ac2df,1,1,FrontEnd/static/java/TopicSearch.js,4
Jude,d7b98e21f97a58716367ff44fe7bf7da520ac2df,18,14,FrontEnd/static/java/facultyBody.js,4
Jude,d7b98e21f97a58716367ff44fe7bf7da520ac2df,6,9,FrontEnd/static/java/search.js,4
Jude,fc995c61229e8586735604c82d363b7783f01e2d,10,5,FrontEnd/server.py,9
Jude,fc995c61229e8586735604c82d363b7783f01e2d,37,0,FrontEnd/server_2.py,9
Jude,fc995c61229e8586735604c82d363b7783f01e2d,1,1,FrontEnd/static/java/ArticleListSearch.js,9
Jude,fc995c61229e8586735604c82d363b7783f01e2d,1,1,FrontEnd/static/java/FacultyListSearch.js,9
Jude,fc995c61229e8586735604c82d363b7783f01e2d,1,1,FrontEnd/static/java/TopicSearch.js,9
Jude,fc995c61229e8586735604c82d363b7783f01e2d,22,0,FrontEnd/static/java/articleBody.js,9
Jude,fc995c61229e8586735604c82d363b7783f01e2d,14,19,FrontEnd/static/java/facultyBody.js,9
Jude,fc995c61229e8586735604c82d363b7783f01e2d,4,4,FrontEnd/static/java/header.js,9
Jude,fc995c61229e8586735604c82d363b7783f01e2d,0,31,FrontEnd/templates/html/Faculty_2.html,9
Jude,930c08da1c61e4e0888c58e73fdc91ee5a24bc22,27,0,FrontEnd/static/java/facultyBody.js,5
Jude,930c08da1c61e4e0888c58e73fdc91ee5a24bc22,2,6,FrontEnd/templates/html/FacultyAZ_2.html,5
Jude,930c08da1c61e4e0888c58e73fdc91ee5a24bc22,19,34,FrontEnd/templates/html/Faculty_2.html,5
Jude,930c08da1c61e4e0888c58e73fdc91ee5a24bc22,2,6,FrontEnd/templates/html/TopicAZ_2.html,5
Jude,930c08da1c61e4e0888c58e73fdc91ee5a24bc22,2,6,FrontEnd/templates/html/Topic_2.html,5
Jude,d5b6728b99c5a071609f49b5f717158ee27ac707,20,0,FrontEnd/templates/html/FacultyAZ_2.html,2
Jude,d5b6728b99c5a071609f49b5f717158ee27ac707,46,0,FrontEnd/templates/html/Faculty_2.html,2
cbarbes,444e76dc2a51e002e6959a57c34c6e58055fb0ea,5,0,Cole_AI_TextAnalysis/TextAnalysis/GPT2.py,3
cbarbes,444e76dc2a51e002e6959a57c34c6e58055fb0ea,6,5,Cole_AI_TextAnalysis/TextAnalysis/QandABot.py,3
cbarbes,444e76dc2a51e002e6959a57c34c6e58055fb0ea,20,11,Cole_AI_TextAnalysis/TextAnalysis/gptAnalysis.py,3
cbarbes1,294679816f2524acc1342ec4e60895054d0a025c,0,3,Cole_AI_TextAnalysis/Data_Management/file_convert.py,2
cbarbes1,294679816f2524acc1342ec4e60895054d0a025c,17,0,Cole_AI_TextAnalysis/TextAnalysis/gptAnalysis.py,2
Jude,8d0e08c495767d3a49a6e3cd14b53f5a5fe70d94,19,0,FrontEnd/static/java/search.js,3
Jude,8d0e08c495767d3a49a6e3cd14b53f5a5fe70d94,6,12,FrontEnd/templates/html/TopicAZ_2.html,3
Jude,8d0e08c495767d3a49a6e3cd14b53f5a5fe70d94,21,0,FrontEnd/templates/html/Topic_2.html,3
Jude,6be151b0162be2b9dbed97dd582a4e2cbdd9bae4,1,2,FrontEnd/static/java/header.js,2
Jude,6be151b0162be2b9dbed97dd582a4e2cbdd9bae4,26,0,FrontEnd/templates/html/TopicAZ_2.html,2
Jude,90cce1bc5266cdbfdaaf4b8f4ec1690463a6554a,5,0,FrontEnd/server.py,6
Jude,90cce1bc5266cdbfdaaf4b8f4ec1690463a6554a,-,-,FrontEnd/static/image/Aragorn.jpg,6
Jude,90cce1bc5266cdbfdaaf4b8f4ec1690463a6554a,-,-,FrontEnd/static/image/Gandalf.jpg,6
Jude,90cce1bc5266cdbfdaaf4b8f4ec1690463a6554a,-,-,FrontEnd/static/image/Gimli.jpg,6
Jude,90cce1bc5266cdbfdaaf4b8f4ec1690463a6554a,-,-,FrontEnd/static/image/Legolas.jpg,6
Jude,90cce1bc5266cdbfdaaf4b8f4ec1690463a6554a,29,5,FrontEnd/static/java/indexBody.js,6
Jude,48fa08c14ab215ebcbb307f555a6b1b34e78f06e,20,0,FrontEnd/static/java/header.js,4
Jude,48fa08c14ab215ebcbb307f555a6b1b34e78f06e,26,0,FrontEnd/static/java/indexBody.js,4
Jude,48fa08c14ab215ebcbb307f555a6b1b34e78f06e,0,1,FrontEnd/templates/html/Topic.html,4
Jude,48fa08c14ab215ebcbb307f555a6b1b34e78f06e,16,0,FrontEnd/templates/html/index_2.html,4
Underlord711,807fe92acfc8e77602950b9f5e405524fd81bbaa,1,1,FrontEnd/static/java/ArticleListSearch.js,2
Underlord711,807fe92acfc8e77602950b9f5e405524fd81bbaa,1,1,FrontEnd/static/java/FacultyListSearch.js,2
Underlord711,46e1a3bc0da147d0c8e9850a496e259daa3a6f28,1,1,FrontEnd/static/java/TopicSearch.js,1
cbarbes1,e811a1777eb12832644f753e01fd68c2d9053dbd,28,0,Cole_AI_TextAnalysis/TextAnalysis/QandABot.py,2
cbarbes1,e811a1777eb12832644f753e01fd68c2d9053dbd,0,28,Cole_AI_TextAnalysis/TextAnalysis/gptAnalysis.py,2
SpencerPresley,bf72d47532c52192fa7773336e882cc9e212153c,17,5,PythonCode/DeducedData/FacultyNameFormatter.py,3
SpencerPresley,bf72d47532c52192fa7773336e882cc9e212153c,34,8,PythonCode/DeducedData/FuzzyMatcher.py,3
SpencerPresley,bf72d47532c52192fa7773336e882cc9e212153c,9,2,PythonCode/DeducedData/Official_Faculty_Titles.py,3
Jude Maggitti,2ee308c588d7c3f3716d7720ae192bc786e2632e,0,1,.gptapikey,5
Jude Maggitti,2ee308c588d7c3f3716d7720ae192bc786e2632e,0,0,WebDev/empty.txt,5
Jude Maggitti,2ee308c588d7c3f3716d7720ae192bc786e2632e,0,14,app.py,5
Jude Maggitti,2ee308c588d7c3f3716d7720ae192bc786e2632e,0,9,traces.txt,5
